177.28.51.128 - - [07/Oct/2011:19:46:35 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.9652559757226&longitude=-47.001056671141214&idCarro=1 HTTP/1.1" 200 -
177.28.51.128 - - [07/Oct/2011:19:46:37 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.9652559757226&longitude=-47.001056671141214&idCarro=1 HTTP/1.1" 200 -
177.28.51.128 - - [07/Oct/2011:19:46:39 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.9652023315423&longitude=-47.00094938278062&idCarro=1 HTTP/1.1" 200 -
177.28.51.128 - - [07/Oct/2011:19:46:42 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.9652023315423&longitude=-47.00094938278062&idCarro=1 HTTP/1.1" 200 -
177.28.51.128 - - [07/Oct/2011:19:46:47 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.9652023315423&longitude=-47.00094938278062&idCarro=1 HTTP/1.1" 200 -
177.28.51.128 - - [07/Oct/2011:19:47:49 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.9652023315423&longitude=-47.00094938278062&idCarro=1 HTTP/1.1" 200 -
177.28.51.128 - - [07/Oct/2011:19:47:53 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.965105772017765&longitude=-47.0009279251085&idCarro=1 HTTP/1.1" 200 -
177.28.51.128 - - [07/Oct/2011:19:48:06 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.965406179427433&longitude=-47.00073480605943&idCarro=1 HTTP/1.1" 200 -
177.28.51.128 - - [07/Oct/2011:19:48:08 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.9652559757226&longitude=-47.00090646743638&idCarro=1 HTTP/1.1" 200 -
177.28.51.128 - - [07/Oct/2011:19:48:15 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.9652559757226&longitude=-47.00090646743638&idCarro=1 HTTP/1.1" 200 -
177.28.51.128 - - [07/Oct/2011:19:48:19 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.9652559757226&longitude=-47.00090646743638&idCarro=1 HTTP/1.1" 200 -
177.28.51.128 - - [07/Oct/2011:19:48:24 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.965170145034122&longitude=-47.00097084045274&idCarro=1 HTTP/1.1" 200 -
177.28.51.128 - - [07/Oct/2011:19:48:26 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.965170145034122&longitude=-47.00097084045274&idCarro=1 HTTP/1.1" 200 -
177.28.51.128 - - [07/Oct/2011:19:48:30 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.965148687362003&longitude=-47.001035213469095&idCarro=1 HTTP/1.1" 200 -
177.28.51.128 - - [07/Oct/2011:19:49:30 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.965309619902897&longitude=-47.00109958648545&idCarro=1 HTTP/1.1" 200 -
187.17.67.62 - - [07/Oct/2011:19:56:18 -0300] "GET / HTTP/1.0" 200 12061
187.17.67.62 - - [07/Oct/2011:19:56:23 -0300] "GET /AlarmeAndroid HTTP/1.0" 302 -
187.17.67.62 - - [07/Oct/2011:19:56:23 -0300] "GET /AlarmeAndroid/ HTTP/1.0" 200 1436
187.17.67.62 - - [07/Oct/2011:19:56:23 -0300] "GET /AlarmeAndroid/a4j/s/3_3_3.Finalorg/richfaces/renderkit/html/css/extended_classes.xcss/DATB/eAF7sqpgb-jyGdIAFrMEaw__.jsf;jsessionid=3FDAD2E6DA04ED305627CAB52DBCD2F1 HTTP/1.0" 200 4277
187.17.67.62 - - [07/Oct/2011:19:56:23 -0300] "GET /AlarmeAndroid/a4j/s/3_3_3.Finalorg/richfaces/renderkit/html/css/basic_classes.xcss/DATB/eAF7sqpgb-jyGdIAFrMEaw__.jsf;jsessionid=3FDAD2E6DA04ED305627CAB52DBCD2F1 HTTP/1.0" 200 6992
187.17.67.62 - - [07/Oct/2011:19:56:28 -0300] "POST /AlarmeAndroid/rastrear.jsf;jsessionid=3FDAD2E6DA04ED305627CAB52DBCD2F1 HTTP/1.0" 200 1314
187.17.67.62 - - [07/Oct/2011:19:56:34 -0300] "POST /AlarmeAndroid/rastrear.jsf HTTP/1.0" 200 2336
187.17.67.62 - - [07/Oct/2011:20:41:26 -0300] "GET /AlarmeAndroid HTTP/1.0" 302 -
187.17.67.62 - - [07/Oct/2011:20:41:27 -0300] "GET /AlarmeAndroid/ HTTP/1.0" 200 1436
187.17.67.62 - - [07/Oct/2011:20:41:28 -0300] "GET /AlarmeAndroid/a4j/s/3_3_3.Finalorg/richfaces/renderkit/html/css/basic_classes.xcss/DATB/eAF7sqpgb-jyGdIAFrMEaw__.jsf;jsessionid=260E08B1CA976A90EBB7F28015DF4D08 HTTP/1.0" 200 6992
187.17.67.62 - - [07/Oct/2011:20:41:28 -0300] "GET /AlarmeAndroid/a4j/s/3_3_3.Finalorg/richfaces/renderkit/html/css/extended_classes.xcss/DATB/eAF7sqpgb-jyGdIAFrMEaw__.jsf;jsessionid=260E08B1CA976A90EBB7F28015DF4D08 HTTP/1.0" 200 4277
187.17.67.62 - - [07/Oct/2011:20:41:33 -0300] "POST /AlarmeAndroid/rastrear.jsf;jsessionid=260E08B1CA976A90EBB7F28015DF4D08 HTTP/1.0" 200 2336
177.28.70.13 - - [07/Oct/2011:20:42:14 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.9597893&longitude=-47.0145265&idCarro=1 HTTP/1.1" 200 -
177.28.70.13 - - [07/Oct/2011:20:42:58 -0300] "GET /AlarmeAndroid/ReceberCoordenadas?latitude=-22.9597893&longitude=-47.0145265&idCarro=1 HTTP/1.1" 200 -
187.17.67.62 - - [07/Oct/2011:20:43:09 -0300] "POST /AlarmeAndroid/rastrear.jsf;jsessionid=260E08B1CA976A90EBB7F28015DF4D08 HTTP/1.0" 200 2321
187.17.67.62 - - [07/Oct/2011:20:43:09 -0300] "GET /AlarmeAndroid/a4j/s/3_3_3.Finalorg/richfaces/renderkit/html/css/basic_classes.xcss/DATB/eAF7sqpgb-jyGdIAFrMEaw__.jsf HTTP/1.0" 304 -
187.17.67.62 - - [07/Oct/2011:20:43:09 -0300] "GET /AlarmeAndroid/a4j/s/3_3_3.Finalcss/gmap.xcss/DATB/eAF7sqpgb-jyGdIAFrMEaw__.jsf HTTP/1.0" 304 -
187.17.67.62 - - [07/Oct/2011:20:43:09 -0300] "GET /AlarmeAndroid/a4j/g/3_3_3.Finalorg.ajax4jsf.javascript.PrototypeScript.jsf HTTP/1.0" 304 -
187.17.67.62 - - [07/Oct/2011:20:43:09 -0300] "GET /AlarmeAndroid/a4j/g/3_3_3.Finalscript/gmap.js.jsf HTTP/1.0" 304 -
187.17.67.62 - - [07/Oct/2011:20:43:09 -0300] "GET /AlarmeAndroid/a4j/s/3_3_3.Finalorg/richfaces/renderkit/html/css/extended_classes.xcss/DATB/eAF7sqpgb-jyGdIAFrMEaw__.jsf HTTP/1.0" 304 -
187.17.67.62 - - [07/Oct/2011:20:43:09 -0300] "GET /AlarmeAndroid/a4j/g/3_3_3.Finalorg/richfaces/renderkit/html/scripts/skinning.js.jsf HTTP/1.0" 304 -
187.17.67.62 - - [07/Oct/2011:20:43:32 -0300] "POST /AlarmeAndroid/rastrear.jsf;jsessionid=260E08B1CA976A90EBB7F28015DF4D08 HTTP/1.0" 200 2321
187.17.67.62 - - [07/Oct/2011:20:43:32 -0300] "GET /AlarmeAndroid/a4j/s/3_3_3.Finalorg/richfaces/renderkit/html/css/basic_classes.xcss/DATB/eAF7sqpgb-jyGdIAFrMEaw__.jsf HTTP/1.0" 304 -
187.17.67.62 - - [07/Oct/2011:20:43:32 -0300] "GET /AlarmeAndroid/a4j/g/3_3_3.Finalorg/richfaces/renderkit/html/scripts/skinning.js.jsf HTTP/1.0" 304 -
187.17.67.62 - - [07/Oct/2011:20:43:32 -0300] "GET /AlarmeAndroid/a4j/g/3_3_3.Finalscript/gmap.js.jsf HTTP/1.0" 304 -
187.17.67.62 - - [07/Oct/2011:20:43:32 -0300] "GET /AlarmeAndroid/a4j/g/3_3_3.Finalorg.ajax4jsf.javascript.PrototypeScript.jsf HTTP/1.0" 304 -
187.17.67.62 - - [07/Oct/2011:20:43:32 -0300] "GET /AlarmeAndroid/a4j/s/3_3_3.Finalorg/richfaces/renderkit/html/css/extended_classes.xcss/DATB/eAF7sqpgb-jyGdIAFrMEaw__.jsf HTTP/1.0" 304 -
187.17.67.62 - - [07/Oct/2011:20:43:32 -0300] "GET /AlarmeAndroid/a4j/s/3_3_3.Finalcss/gmap.xcss/DATB/eAF7sqpgb-jyGdIAFrMEaw__.jsf HTTP/1.0" 304 -
187.17.67.62 - - [07/Oct/2011:20:43:34 -0300] "POST /AlarmeAndroid/rastrear.jsf;jsessionid=260E08B1CA976A90EBB7F28015DF4D08 HTTP/1.0" 200 2321
187.17.67.62 - - [07/Oct/2011:20:43:34 -0300] "GET /AlarmeAndroid/a4j/g/3_3_3.Finalscript/gmap.js.jsf HTTP/1.0" 304 -
187.17.67.62 - - [07/Oct/2011:20:43:34 -0300] "GET /AlarmeAndroid/a4j/g/3_3_3.Finalorg/richfaces/renderkit/html/scripts/skinning.js.jsf HTTP/1.0" 304 -
187.17.67.62 - - [07/Oct/2011:20:43:34 -0300] "GET /AlarmeAndroid/a4j/s/3_3_3.Finalcss/gmap.xcss/DATB/eAF7sqpgb-jyGdIAFrMEaw__.jsf HTTP/1.0" 304 -
